settlement_date,settlement_period,indo,england_wales,embedded_wind,embedded_solar,non_bm_stor,i014_demand,i014_TGSD,pumping,french_import,britned_import,moyle_import,east_west_import
15/4/2015 00:00:00,17,35882.00,32800.00,1057.00,1067.00,0.00,35731.65,36004.00,-19.36,1971.36,1003.17,-86.00,-165.76
15/4/2015 00:00:00,18,35557.00,32460.00,1075.00,1533.00,0.00,35379.46,35896.91,-17.38,1971.46,1009.57,-184.10,-314.90
15/4/2015 00:00:00,19,35572.00,32471.00,1099.00,1981.00,0.00,35446.36,36143.13,-14.38,1971.46,1009.97,-248.60,-431.26
15/4/2015 00:00:00,20,35295.00,32251.00,1122.00,2428.00,0.00,35160.37,35864.53,-13.16,1971.36,1012.76,-248.70,-440.06
15/4/2015 00:00:00,21,34853.00,31800.00,1126.00,2820.00,0.00,34726.94,35428.50,-10.56,1971.75,1011.15,-248.60,-440.28
15/4/2015 00:00:00,22,34567.00,31492.00,1129.00,3212.00,0.00,34455.88,35141.98,-7.08,1971.36,1021.52,-236.80,-440.06
15/4/2015 00:00:00,23,34391.00,31185.00,1124.00,3552.00,0.00,34140.98,34778.64,-5.66,1971.36,1026.31,-188.50,-441.08
15/4/2015 00:00:00,24,33968.00,30862.00,1118.00,3892.00,0.00,33864.89,34504.03,-7.14,1971.65,1028.68,-188.50,-440.98
15/4/2015 00:00:00,25,33852.00,30757.00,1095.00,4055.00,0.00,33752.94,34392.20,-7.26,1971.36,1009.47,-188.50,-441.16
15/4/2015 00:00:00,26,33578.00,30535.00,1071.00,4217.00,0.00,33555.29,34194.55,-7.26,1971.56,1012.66,-188.50,-441.14
15/4/2015 00:00:00,27,33470.00,30453.00,1032.00,4263.00,0.00,33477.57,34116.09,-7.52,1971.46,979.45,-188.50,-440.04
15/4/2015 00:00:00,28,33239.00,30221.00,992.00,4309.00,0.00,33193.21,33831.45,-7.24,1971.65,1006.66,-188.50,-440.12
15/4/2015 00:00:00,29,33232.00,30267.00,946.00,4221.00,0.00,33182.81,33821.25,-7.44,1971.65,1014.64,-188.50,-440.22
15/4/2015 00:00:00,30,33218.00,30254.00,899.00,4133.00,4.00,33289.44,33927.64,-7.20,1971.75,1012.64,-188.50,-440.08
15/4/2015 00:00:00,31,33299.00,30300.00,862.00,3885.00,0.00,33388.27,34027.65,-7.38,1971.95,1008.23,-188.50,-440.96
15/4/2015 00:00:00,32,33980.00,30943.00,825.00,3637.00,0.00,34081.79,34721.01,-7.22,1971.75,1019.83,-188.50,-441.02
15/4/2015 00:00:00,33,35022.00,31977.00,794.00,3217.00,0.00,35137.95,35779.05,-9.10,1971.75,1000.24,-188.50,-441.22
15/4/2015 00:00:00,34,36019.00,32880.00,762.00,2796.00,0.00,36149.54,36791.24,-7.14,1971.85,990.27,-188.50,-440.78
15/4/2015 00:00:00,35,36658.00,33465.00,717.00,2335.00,0.00,36787.33,37480.07,-7.06,1971.95,989.07,-237.60,-443.94
15/4/2015 00:00:00,36,36981.00,33782.00,672.00,1874.00,0.00,37100.12,37812.25,-9.10,1971.85,975.46,-250.80,-451.76
15/4/2015 00:00:00,37,37188.00,34024.00,623.00,1411.00,0.00,37286.28,38019.49,-9.16,1971.85,977.86,-250.70,-469.10
15/4/2015 00:00:00,38,37070.00,33910.00,574.00,948.00,0.00,37195.39,37943.09,-9.34,1971.75,979.47,-211.00,-524.14
15/4/2015 00:00:00,39,37007.00,33866.00,525.00,595.00,0.00,37076.63,37695.81,-10.68,1971.85,807.88,-136.30,-470.38
15/4/2015 00:00:00,40,37184.00,33989.00,475.00,241.00,0.00,37128.43,37662.02,-7.40,1971.65,801.08,-64.20,-452.14
15/4/2015 00:00:00,41,38277.00,34942.00,452.00,122.00,0.00,38253.60,38763.76,-6.80,1971.75,920.28,-50.10,-448.20
15/4/2015 00:00:00,42,38629.00,35203.00,428.00,2.00,0.00,38583.44,39220.52,-13.06,1971.75,904.69,-168.50,-452.08
15/4/2015 00:00:00,43,37487.00,34094.00,416.00,1.00,0.00,37412.87,38132.78,-12.98,1971.75,1016.71,-244.70,-457.28
15/4/2015 00:00:00,44,35735.00,32515.00,403.00,0.00,0.00,35515.07,36271.90,-13.52,1971.85,996.31,-250.60,-488.48
15/4/2015 00:00:00,45,33473.00,30426.00,381.00,0.00,0.00,33446.66,34091.07,-17.46,1971.36,990.33,-248.60,-379.70
15/4/2015 00:00:00,46,31393.00,28444.00,359.00,0.00,0.00,31401.07,31826.91,-18.84,1971.56,992.33,-176.80,-230.82
15/4/2015 00:00:00,47,29156.00,26373.00,340.00,0.00,0.00,29129.36,29285.12,-78.10,1946.55,975.52,-42.60,-91.86
15/4/2015 00:00:00,48,27296.00,24651.00,321.00,0.00,0.00,27249.48,27312.32,-34.84,1946.95,978.33,70.20,-27.96
16/4/2015 00:00:00,1,25950.00,23347.00,314.00,0.00,0.00,26006.94,26871.03,-832.92,1971.56,998.74,131.20,-30.94
16/4/2015 00:00:00,2,25330.00,22803.00,306.00,0.00,0.00,25377.35,26836.77,-1400.58,1971.46,1007.95,163.60,-58.74
16/4/2015 00:00:00,3,25236.00,22780.00,297.00,0.00,0.00,25234.53,26526.61,-1390.64,1971.36,994.75,186.70,-31.54
16/4/2015 00:00:00,4,25562.00,23134.00,288.00,0.00,0.00,25609.45,26814.87,-1205.42,1971.26,995.16,141.00,15.96
16/4/2015 00:00:00,5,25478.00,23056.00,284.00,0.00,0.00,25479.95,26857.05,-1239.60,1971.56,1007.56,115.90,40.44
16/4/2015 00:00:00,6,25183.00,22719.00,280.00,0.00,0.00,25204.85,26538.81,-1333.96,1971.36,983.16,86.10,87.27
16/4/2015 00:00:00,7,24890.00,22388.00,272.00,0.00,0.00,24965.38,26159.48,-1219.60,1971.36,984.36,85.90,142.35
16/4/2015 00:00:00,8,24609.00,22148.00,264.00,0.00,0.00,24698.08,26205.26,-1507.18,1971.06,996.37,81.90,152.57
16/4/2015 00:00:00,9,24559.00,22122.00,271.00,0.00,0.00,24658.12,26159.90,-1501.78,1971.65,991.56,100.60,152.63
16/4/2015 00:00:00,10,24607.00,22139.00,277.00,0.00,0.00,24689.94,26230.80,-1540.86,1971.46,997.55,97.00,149.15
16/4/2015 00:00:00,11,25339.00,22753.00,287.00,0.00,0.00,25396.19,26784.99,-1388.80,1971.16,1014.36,128.80,105.29
16/4/2015 00:00:00,12,26337.00,23672.00,297.00,0.00,0.00,26439.88,27373.79,-938.34,1971.36,983.17,133.00,54.21
16/4/2015 00:00:00,13,28574.00,25706.00,311.00,44.00,0.00,28692.70,28926.34,-264.34,1971.46,987.97,183.70,150.07
16/4/2015 00:00:00,14,31373.00,28301.00,324.00,87.00,0.00,31469.75,31484.01,-12.06,1971.26,1012.37,175.20,262.87
16/4/2015 00:00:00,15,34523.00,31191.00,314.00,295.00,0.00,34653.30,34668.80,-15.50,1971.46,1001.56,44.70,154.92
16/4/2015 00:00:00,16,36443.00,33001.00,303.00,502.00,0.00,36508.66,36635.27,-16.28,1971.06,992.77,-109.80,5.95
16/4/2015 00:00:00,17,37335.00,33782.00,313.00,856.00,0.00,37422.26,37788.29,-19.78,1971.56,1006.37,-202.60,-143.02
16/4/2015 00:00:00,18,37211.00,33648.00,322.00,1209.00,0.00,37243.35,37764.28,-16.68,1971.16,987.98,-210.70,-291.90
16/4/2015 00:00:00,19,37227.00,33622.00,325.00,1686.00,0.00,37263.95,37947.61,-14.10,1971.36,1000.77,-234.60,-432.84
16/4/2015 00:00:00,20,36801.00,33238.00,328.00,2163.00,0.00,36764.86,37458.44,-12.44,1971.56,971.17,-234.60,-444.60
16/4/2015 00:00:00,21,36282.00,32707.00,345.00,2638.00,0.00,36304.80,37016.89,-13.38,1971.46,998.77,-245.30,-448.54
16/4/2015 00:00:00,22,35890.00,32340.00,361.00,3113.00,0.00,35923.43,36660.26,-12.20,1971.46,987.17,-235.70,-488.24
16/4/2015 00:00:00,23,35634.00,32132.00,367.00,3344.00,0.00,35727.69,36382.25,-12.40,1971.56,1015.57,-188.60,-451.46
16/4/2015 00:00:00,24,35523.00,31907.00,373.00,3575.00,0.00,35475.32,36119.40,-12.08,1971.56,981.94,-188.50,-441.42
16/4/2015 00:00:00,25,35321.00,31813.00,376.00,3603.00,0.00,35300.21,35945.75,-12.04,1971.36,1019.54,-188.40,-441.30
16/4/2015 00:00:00,26,35060.00,31559.00,379.00,3630.00,0.00,35063.89,35705.03,-8.34,1971.56,994.73,-188.50,-441.36
16/4/2015 00:00:00,27,34674.00,31260.00,381.00,3758.00,0.00,34692.26,35334.78,-10.52,1971.26,993.53,-188.50,-441.48
16/4/2015 00:00:00,28,34379.00,30996.00,382.00,3886.00,0.00,34300.69,34942.79,-10.10,1971.56,981.93,-188.50,-441.60
16/4/2015 00:00:00,29,34204.00,30841.00,381.00,3777.00,0.00,34154.35,34793.82,-7.84,1971.26,997.93,-188.50,-441.16
16/4/2015 00:00:00,30,34086.00,30752.00,380.00,3667.00,0.00,33974.49,34599.14,-6.14,1971.26,976.33,-188.60,-428.02
16/4/2015 00:00:00,31,34090.00,30745.00,382.00,3222.00,0.00,34038.47,34638.10,-6.32,1971.56,983.53,-188.60,-402.56
16/4/2015 00:00:00,32,34629.00,31279.00,384.00,2776.00,0.00,34573.34,35197.06,-6.18,1971.26,994.34,-188.60,-426.74
16/4/2015 00:00:00,33,35403.00,32033.00,391.00,2437.00,0.00,35297.20,35914.80,-8.52,1971.16,982.74,-188.50,-418.58
16/4/2015 00:00:00,34,36272.00,32850.00,398.00,2097.00,0.00,36176.03,36793.18,-8.02,1971.36,1005.14,-188.60,-418.54
16/4/2015 00:00:00,35,36934.00,33467.00,405.00,1819.00,0.00,36863.82,37548.85,-8.00,1971.65,1001.55,-230.20,-444.18
16/4/2015 00:00:00,36,37071.00,33646.00,412.00,1540.00,0.00,36982.17,37679.38,-6.46,1971.26,993.96,-238.60,-446.24
16/4/2015 00:00:00,37,37090.00,33715.00,414.00,1245.00,0.00,37012.17,37710.14,-5.84,1971.16,986.76,-234.60,-451.78
16/4/2015 00:00:00,38,37232.00,33884.00,415.00,949.00,0.00,37159.96,37901.35,-8.26,1971.36,1011.56,-234.40,-496.44
16/4/2015 00:00:00,39,37087.00,33775.00,404.00,616.00,0.00,37022.30,37707.95,-4.28,1971.36,987.56,-205.90,-469.18
16/4/2015 00:00:00,40,37350.00,34038.00,392.00,283.00,0.00,37299.05,37912.52,-6.28,1971.06,1001.55,-129.80,-468.52
16/4/2015 00:00:00,41,38164.00,34742.00,389.00,145.00,0.00,38127.99,38580.27,-6.28,1971.46,993.95,21.80,-440.56
16/4/2015 00:00:00,42,38513.00,35052.00,386.00,6.00,0.00,38463.64,38977.01,-2.08,1971.26,989.15,-66.80,-439.30
16/4/2015 00:00:00,43,37308.00,33842.00,387.00,3.00,0.00,37230.87,37842.85,-12.32,1971.26,988.34,-150.20,-446.70
16/4/2015 00:00:00,44,35624.00,32340.00,388.00,0.00,0.00,35381.42,36051.01,-12.56,1971.36,1004.34,-194.50,-460.14
16/4/2015 00:00:00,45,33564.00,30461.00,387.00,0.00,0.00,33468.81,34027.76,-12.36,1971.36,1004.34,-174.90,-370.94
16/4/2015 00:00:00,46,31424.00,28464.00,385.00,0.00,0.00,31339.42,31701.29,-8.92,1971.26,1014.74,-127.90,-221.62
16/4/2015 00:00:00,47,29198.00,26398.00,380.00,0.00,0.00,29117.68,29221.79,-23.82,1922.04,985.54,7.70,-81.18
16/4/2015 00:00:00,48,27249.00,24566.00,375.00,0.00,0.00,27246.09,27327.13,-293.54,1922.24,965.54,107.60,29.09
17/4/2015 00:00:00,1,25795.00,23184.00,391.00,0.00,0.00,25860.70,26919.54,-1091.74,1922.34,959.94,141.20,63.85
17/4/2015 00:00:00,2,25032.00,22511.00,406.00,0.00,0.00,25107.96,26516.84,-1408.88,1922.14,953.95,143.30,16.67
17/4/2015 00:00:00,3,25007.00,22543.00,402.00,0.00,0.00,25081.80,26481.78,-1399.98,1922.04,952.35,186.80,66.43
17/4/2015 00:00:00,4,25337.00,22929.00,397.00,0.00,0.00,25401.52,26793.40,-1391.88,1922.24,977.15,157.10,136.65
17/4/2015 00:00:00,5,25066.00,22646.00,403.00,0.00,0.00,25112.72,26565.98,-1453.26,1921.94,956.74,157.00,200.02
17/4/2015 00:00:00,6,24748.00,22324.00,409.00,0.00,0.00,24775.43,26218.55,-1443.12,1921.84,959.14,153.20,231.79
17/4/2015 00:00:00,7,24429.00,21995.00,405.00,0.00,0.00,24425.65,25779.20,-1382.00,1921.94,994.35,171.00,233.95
17/4/2015 00:00:00,8,24155.00,21738.00,401.00,0.00,0.00,24066.64,25481.92,-1568.58,1922.04,984.34,196.70,234.00
17/4/2015 00:00:00,9,23993.00,21600.00,414.00,0.00,0.00,23843.63,25253.27,-1563.44,1922.04,977.53,198.20,234.07
17/4/2015 00:00:00,10,24078.00,21661.00,426.00,0.00,0.00,23914.14,25306.42,-1663.22,1922.14,993.54,198.30,233.84
17/4/2015 00:00:00,11,24919.00,22389.00,435.00,0.00,0.00,24752.96,25945.01,-1539.92,1921.94,944.35,196.10,234.02
17/4/2015 00:00:00,12,25887.00,23284.00,444.00,0.00,0.00,25696.28,26542.33,-1170.50,1922.54,942.74,173.20,256.57
17/4/2015 00:00:00,13,28303.00,25489.00,460.00,45.00,0.00,28113.57,28164.78,-225.16,1971.56,870.35,127.20,288.61
17/4/2015 00:00:00,14,30885.00,27896.00,475.00,90.00,0.00,30718.58,30736.36,-17.78,1971.06,851.55,127.90,288.57
17/4/2015 00:00:00,15,34076.00,30851.00,472.00,303.00,0.00,33861.42,33878.66,-17.24,1971.26,647.55,108.60,215.87
17/4/2015 00:00:00,16,35752.00,32465.00,469.00,516.00,0.00,35545.19,35621.53,-16.34,1971.16,665.15,-60.90,66.93
17/4/2015 00:00:00,17,36710.00,33306.00,504.00,877.00,0.00,36572.25,36799.89,-16.30,1971.26,1022.35,-127.70,-81.92
17/4/2015 00:00:00,18,36628.00,33199.00,538.00,1238.00,0.00,36510.51,36933.08,-14.56,1971.36,966.75,-174.60,-230.96
17/4/2015 00:00:00,19,36616.00,33132.00,574.00,1677.00,0.00,36488.28,37078.18,-10.54,1971.26,1020.76,-194.60,-379.50
17/4/2015 00:00:00,20,36265.00,32825.00,609.00,2115.00,0.00,36118.63,36794.66,-6.96,1971.36,978.35,-197.40,-468.84
17/4/2015 00:00:00,21,35640.00,32188.00,654.00,2432.00,0.00,35492.68,36210.10,-8.88,1971.36,983.96,-234.30,-474.18
17/4/2015 00:00:00,22,35347.00,31892.00,698.00,2749.00,0.00,35129.03,35828.40,-8.22,1971.36,1007.56,-225.40,-463.78
17/4/2015 00:00:00,23,35038.00,31611.00,735.00,2958.00,0.00,34807.48,35480.84,-8.36,1971.56,1000.36,-189.40,-472.98
17/4/2015 00:00:00,24,34971.00,31550.00,772.00,3167.00,0.00,34796.61,35469.73,-8.12,1971.36,997.96,-189.40,-473.16
17/4/2015 00:00:00,25,34926.00,31544.00,794.00,3224.00,0.00,34743.58,35420.72,-4.44,1971.46,1035.56,-189.30,-478.18
17/4/2015 00:00:00,26,34622.00,31307.00,815.00,3281.00,0.00,34509.01,35219.81,-2.40,1971.36,1003.16,-189.40,-514.86
17/4/2015 00:00:00,27,33960.00,30668.00,820.00,3423.00,0.00,33906.05,34616.14,-8.28,1971.46,1007.16,-184.30,-514.32
17/4/2015 00:00:00,28,33681.00,30402.00,825.00,3564.00,0.00,33519.74,34228.87,-8.18,1971.46,985.96,-183.10,-514.86
17/4/2015 00:00:00,29,33452.00,30195.00,821.00,3392.00,0.00,33187.49,33876.97,-7.68,1971.16,1002.76,-164.50,-514.74
17/4/2015 00:00:00,30,33180.00,29963.00,816.00,3220.00,0.00,33116.91,33805.09,-6.38,1971.36,998.76,-164.40,-514.34
17/4/2015 00:00:00,31,33097.00,29893.00,819.00,2924.00,0.00,33038.33,33726.55,-6.42,1971.26,993.96,-164.40,-514.78
17/4/2015 00:00:00,32,33322.00,30125.00,822.00,2627.00,0.00,33287.18,33961.81,-6.16,1971.26,1021.56,-164.50,-501.26
17/4/2015 00:00:00,33,34004.00,30775.00,838.00,2321.00,0.00,34046.35,34722.81,-8.66,1971.36,1021.96,-164.40,-500.72
17/4/2015 00:00:00,34,34832.00,31575.00,853.00,2015.00,0.00,34878.03,35554.03,-8.22,1971.36,1021.17,-164.40,-501.00
17/4/2015 00:00:00,35,35619.00,32317.00,861.00,1697.00,0.00,35625.71,36327.16,-8.26,1971.36,997.56,-210.70,-480.64
17/4/2015 00:00:00,36,35817.00,32551.00,869.00,1378.00,0.00,35820.57,36531.04,-8.14,1971.36,970.76,-221.60,-478.92
17/4/2015 00:00:00,37,35896.00,32677.00,847.00,1106.00,0.00,35903.10,36591.64,-8.32,1971.36,977.56,-204.30,-473.42
17/4/2015 00:00:00,38,35778.00,32577.00,825.00,833.00,0.00,35783.96,36437.28,-6.08,1971.26,994.76,-174.50,-467.38
17/4/2015 00:00:00,39,35511.00,32384.00,781.00,548.00,0.00,35514.52,36122.19,-8.02,1971.26,977.55,-174.50,-419.50
17/4/2015 00:00:00,40,35572.00,32459.00,736.00,262.00,0.00,35555.03,36086.05,-14.46,1971.36,955.14,-132.70,-379.20
17/4/2015 00:00:00,41,36037.00,32847.00,719.00,135.00,0.00,35951.85,36473.92,-13.06,1971.16,980.33,-107.90,-393.92
17/4/2015 00:00:00,42,36387.00,33129.00,702.00,7.00,0.00,36314.11,36879.48,-7.66,1971.36,995.54,-160.60,-393.62
17/4/2015 00:00:00,43,35520.00,32252.00,703.00,4.00,0.00,35371.73,35984.31,-12.18,1971.16,999.94,-231.20,-367.22
17/4/2015 00:00:00,44,34013.00,30856.00,703.00,0.00,0.00,33762.27,34359.73,-11.14,1971.26,1025.14,-181.90,-401.80
17/4/2015 00:00:00,45,32217.00,29197.00,707.00,0.00,0.00,32022.43,32521.44,-12.92,1971.36,827.13,-174.40,-311.06
17/4/2015 00:00:00,46,30505.00,27598.00,711.00,0.00,0.00,30290.76,30588.11,-12.34,1971.06,828.33,-99.80,-186.00
17/4/2015 00:00:00,47,28534.00,25762.00,710.00,0.00,0.00,28368.62,28421.35,-16.42,1774.09,914.33,78.20,-37.47
17/4/2015 00:00:00,48,26833.00,24175.00,708.00,0.00,0.00,26673.13,26695.82,-55.44,1774.49,903.53,168.50,-0.95
18/4/2015 00:00:00,1,25428.00,22901.00,713.00,0.00,0.00,25351.83,26000.23,-720.08,1774.49,916.74,185.80,-36.41
18/4/2015 00:00:00,2,24501.00,22033.00,717.00,0.00,0.00,24487.32,25612.88,-1123.56,1774.59,905.13,186.20,-3.73
18/4/2015 00:00:00,3,24346.00,21946.00,714.00,0.00,0.00,24322.90,25448.06,-1125.16,1774.39,901.14,186.20,122.38
18/4/2015 00:00:00,4,24508.00,22169.00,711.00,0.00,0.00,24516.94,25551.73,-1113.56,1774.69,900.73,186.10,99.13
18/4/2015 00:00:00,5,24077.00,21787.00,715.00,0.00,0.00,24095.59,25271.46,-1180.50,1774.39,900.73,156.20,148.34
18/4/2015 00:00:00,6,23726.00,21409.00,718.00,0.00,0.00,23753.38,24927.56,-1189.68,1774.59,901.13,91.00,90.83
18/4/2015 00:00:00,7,23346.00,20989.00,711.00,0.00,0.00,23301.37,24475.31,-1327.64,1774.59,900.73,142.00,105.18
18/4/2015 00:00:00,8,23057.00,20646.00,703.00,0.00,0.00,22979.93,24337.21,-1505.18,1774.49,900.73,179.00,120.83
18/4/2015 00:00:00,9,22754.00,20340.00,700.00,0.00,0.00,22744.79,24236.75,-1491.96,1774.39,901.13,196.70,120.44
18/4/2015 00:00:00,10,22673.00,20274.00,697.00,0.00,0.00,22744.46,24231.82,-1487.36,1774.39,900.73,188.30,108.03
18/4/2015 00:00:00,11,22906.00,20504.00,698.00,0.00,0.00,22977.79,24404.31,-1478.94,1774.39,900.74,192.50,126.23
18/4/2015 00:00:00,12,23151.00,20759.00,698.00,0.00,0.00,23229.51,24560.83,-1331.32,1774.49,900.74,154.90,87.25
18/4/2015 00:00:00,13,23908.00,21461.00,711.00,70.00,0.00,23986.47,24804.67,-844.70,1774.29,901.15,68.30,143.56
18/4/2015 00:00:00,14,25017.00,22460.00,724.00,139.00,0.00,25062.48,25141.40,-99.92,1774.88,900.75,-31.90,109.13
18/4/2015 00:00:00,15,26882.00,24154.00,749.00,440.00,0.00,26911.76,26963.45,-11.56,1971.36,999.95,66.60,-35.38
18/4/2015 00:00:00,16,28184.00,25400.00,774.00,740.00,0.00,28212.66,28278.82,-14.66,1970.86,965.15,164.70,-51.54
18/4/2015 00:00:00,17,29508.00,26530.00,823.00,1252.00,0.00,29576.07,29737.91,-14.64,1971.16,974.35,58.70,-145.96
18/4/2015 00:00:00,18,29970.00,26917.00,871.00,1764.00,0.00,29900.41,30199.30,-14.56,1970.86,986.35,-114.50,-167.38
18/4/2015 00:00:00,19,30445.00,27296.00,900.00,2313.00,0.00,30379.45,30772.73,-13.78,1971.36,971.96,-153.70,-223.94
18/4/2015 00:00:00,20,30211.00,27056.00,929.00,2862.00,0.00,30141.34,30650.11,-13.70,1970.96,983.16,-210.10,-283.16
18/4/2015 00:00:00,21,29773.00,26602.00,958.00,3338.00,0.00,29739.70,30271.16,-13.78,1971.16,993.16,-211.60,-304.72
18/4/2015 00:00:00,22,29202.00,26064.00,987.00,3813.00,0.00,29188.96,29679.14,-12.34,1971.16,1020.77,-197.60,-280.52
18/4/2015 00:00:00,23,28815.00,25692.00,1003.00,4148.00,0.00,28870.42,29243.82,-12.76,1971.16,1020.76,-144.30,-215.08
18/4/2015 00:00:00,24,28465.00,25384.00,1019.00,4482.00,0.00,28495.26,28852.52,-12.48,1971.06,1017.96,-144.20,-199.08
18/4/2015 00:00:00,25,28118.00,25075.00,1025.00,4653.00,0.00,28237.88,28570.74,-11.30,1971.16,1012.37,-120.50,-200.06
18/4/2015 00:00:00,26,27609.00,24634.00,1030.00,4824.00,0.00,27711.25,28043.72,-10.70,1971.26,1017.97,-117.60,-200.84
18/4/2015 00:00:00,27,26955.00,24027.00,1030.00,4800.00,0.00,27032.96,27379.45,-87.10,1971.16,1021.16,-82.80,-177.60
18/4/2015 00:00:00,28,26389.00,23532.00,1030.00,4776.00,0.00,26473.60,26896.56,-162.50,1971.46,1015.56,-81.20,-177.36
18/4/2015 00:00:00,29,25919.00,23106.00,1024.00,4548.00,0.00,26007.29,26428.86,-170.90,1971.06,993.16,-81.20,-169.66
18/4/2015 00:00:00,30,25584.00,22783.00,1017.00,4320.00,0.00,25664.08,26098.09,-170.28,1971.26,979.16,-81.30,-180.50
18/4/2015 00:00:00,31,25518.00,22731.00,1017.00,4119.00,0.00,25599.02,26170.30,-170.80,1971.26,1009.57,-109.00,-289.42
18/4/2015 00:00:00,32,25711.00,22929.00,1016.00,3917.00,0.00,25795.78,26369.21,-162.98,1971.16,1023.97,-111.20,-295.26
18/4/2015 00:00:00,33,26391.00,23550.00,1028.00,3635.00,0.00,26493.61,26981.92,-163.54,1971.26,1011.57,-26.10,-295.32
18/4/2015 00:00:00,34,27486.00,24575.00,1040.00,3352.00,0.00,27552.63,28011.11,-161.48,1971.36,1007.17,122.80,-295.44
18/4/2015 00:00:00,35,28858.00,25891.00,1013.00,2883.00,0.00,28803.11,29175.81,-13.90,1971.36,974.37,91.70,-355.86
18/4/2015 00:00:00,36,29780.00,26808.00,986.00,2414.00,0.00,29620.38,30027.43,-12.90,1971.36,969.96,68.20,-392.74
18/4/2015 00:00:00,37,30589.00,27639.00,937.00,1897.00,0.00,30396.99,30792.79,-12.80,1971.46,998.35,52.90,-380.96
18/4/2015 00:00:00,38,31007.00,28070.00,887.00,1379.00,0.00,30828.67,31223.81,-12.14,1971.46,991.96,66.20,-380.76
18/4/2015 00:00:00,39,31261.00,28346.00,825.00,898.00,0.00,31165.87,31547.17,-13.06,1971.36,1019.95,86.50,-365.98
18/4/2015 00:00:00,40,31632.00,28705.00,762.00,417.00,0.00,31552.06,31955.40,-20.34,1971.36,1006.75,84.00,-380.88
18/4/2015 00:00:00,41,32430.00,29440.00,735.00,214.00,0.00,32310.09,32673.82,-15.28,1971.26,985.14,25.60,-349.04
18/4/2015 00:00:00,42,33268.00,30206.00,708.00,10.00,0.00,33157.04,33638.70,-4.74,1971.65,1024.74,-139.40,-331.20
18/4/2015 00:00:00,43,32814.00,29719.00,698.00,5.00,0.00,32650.60,33235.22,-10.64,1971.16,1010.74,-216.50,-353.28
18/4/2015 00:00:00,44,31909.00,28874.00,687.00,0.00,0.00,31833.19,32389.61,-17.82,1971.26,1005.54,-142.00,-395.76
18/4/2015 00:00:00,45,30624.00,27703.00,665.00,0.00,0.00,30504.80,30895.97,-16.72,1971.46,1004.34,-39.20,-334.18
18/4/2015 00:00:00,46,29072.00,26235.00,642.00,0.00,0.00,28896.07,29146.59,-16.78,1971.06,989.14,-47.30,-185.56
18/4/2015 00:00:00,47,27445.00,24697.00,628.00,0.00,0.00,27321.22,27441.96,-15.56,1775.48,937.94,-65.40,-40.19
18/4/2015 00:00:00,48,26013.00,23358.00,613.00,0.00,0.00,25958.95,25993.47,-18.66,1776.56,906.74,37.20,-15.90
19/4/2015 00:00:00,1,24745.00,22181.00,612.00,0.00,0.00,24684.95,25250.55,-565.60,1776.56,917.94,130.70,55.09
19/4/2015 00:00:00,2,23963.00,21470.00,610.00,0.00,0.00,23923.70,24655.78,-736.26,1776.47,903.54,131.10,90.02
19/4/2015 00:00:00,3,23891.00,21472.00,572.00,0.00,0.00,23868.25,24438.42,-574.76,1769.45,903.93,130.60,131.59
19/4/2015 00:00:00,4,24148.00,21789.00,533.00,0.00,0.00,24115.73,24678.31,-562.58,1776.56,903.93,87.60,190.03
19/4/2015 00:00:00,5,23882.00,21585.00,508.00,0.00,0.00,23837.25,24141.89,-365.84,1776.47,903.54,92.90,176.34
19/4/2015 00:00:00,6,23483.00,21198.00,482.00,0.00,0.00,23410.55,24005.83,-595.28,1776.27,903.53,52.80,209.60
19/4/2015 00:00:00,7,23067.00,20751.00,463.00,0.00,0.00,23029.19,24274.03,-1244.84,1776.27,903.94,52.80,215.15
19/4/2015 00:00:00,8,22817.00,20474.00,443.00,0.00,0.00,22913.80,24202.29,-1183.46,1776.47,903.54,52.80,215.09
19/4/2015 00:00:00,9,22570.00,20251.00,446.00,0.00,0.00,22678.60,24219.52,-1319.56,1776.47,903.92,52.90,215.19
19/4/2015 00:00:00,10,22351.00,20034.00,449.00,0.00,0.00,22442.03,24034.07,-1592.04,1776.37,903.52,52.80,215.10
19/4/2015 00:00:00,11,22324.00,19981.00,449.00,0.00,0.00,22449.41,24028.97,-1579.56,1776.27,903.54,65.30,251.99
19/4/2015 00:00:00,12,22252.00,19951.00,449.00,0.00,0.00,22403.06,23905.52,-1502.46,1776.47,903.93,57.60,159.90
19/4/2015 00:00:00,13,22448.00,20152.00,476.00,47.00,0.00,22634.73,24135.21,-1485.48,1776.37,903.54,-16.20,140.91
19/4/2015 00:00:00,14,23034.00,20696.00,503.00,93.00,0.00,23265.93,24592.39,-1326.46,1776.37,910.35,90.30,150.95
19/4/2015 00:00:00,15,24116.00,21672.00,538.00,308.00,0.00,24412.90,24755.60,-323.42,1776.56,910.34,184.70,160.12
19/4/2015 00:00:00,16,25226.00,22716.00,573.00,523.00,0.00,25584.28,25598.50,-14.22,1776.37,930.75,186.20,99.84
19/4/2015 00:00:00,17,26467.00,23819.00,632.00,967.00,0.00,26818.28,26853.22,-11.94,1776.37,887.14,132.30,-21.62
19/4/2015 00:00:00,18,27338.00,24616.00,690.00,1411.00,0.00,27577.98,27742.35,-13.10,1776.27,885.55,82.00,-149.48
